country,region,water_stress_score,water_stress_label,groundwater_decline,drought_risk
Malaysia,Pulau Pinang,0.0,Low (<10%),,2.47650674625232
Malaysia,Putrajaya,0.9520531624485752,Low (<10%),,2.78245409809281
Malaysia,Sabah,0.0,Low (<10%),,2.3249342642604
Malaysia,Sarawak,0.0,Low (<10%),,2.87945405170453
Malaysia,Selangor,0.0,Low (<10%),,2.61527017690751
Malaysia,Trengganu,0.3288574692131774,Low (<10%),,2.54423901215883
Mali,Bamako,0.0,Low (<10%),,2.42246324675103
Mali,Gao,5.0,Extremely High (>80%),,
Mali,Kayes,0.0,Low (<10%),,2.56780789591536
Mali,Kidal,5.0,Arid and Low Water Use,,
Mali,Koulikoro,5.0,Arid and Low Water Use,,2.23195900061716
Mali,Mopti,3.454094863399575,High (40-80%),,3.49315604581943
Mali,Sikasso,5.0,Arid and Low Water Use,,2.50144770766911
Mali,Ségou,5.0,Arid and Low Water Use,,2.23195900061716
Mali,Timbuktu,0.0,Low (<10%),,3.5705142225538
Malta,Għawdex,5.0,Extremely High (>80%),,2.47520008011434
Malta,Nofsinhar,5.0,Extremely High (>80%),,2.47520008011434
Malta,Tramuntana,5.0,Extremely High (>80%),,2.47520008011434
Malta,Xlokk,5.0,Extremely High (>80%),,2.47520008011434
Malta,Ċentrali,5.0,Extremely High (>80%),,2.47520008011434
Martinique,Fort-de-France,1.075695259262222,Low - Medium (10-20%),,2.42554629917815
Martinique,Le Marin,1.075695259262222,Low - Medium (10-20%),,2.42554629917815
Martinique,Le Trinité,1.075695259262222,Low - Medium (10-20%),,2.42554629917815
Martinique,Saint-Pierre,1.075695259262222,Low - Medium (10-20%),,2.42554629917815
Mauritania,Adrar,5.0,Arid and Low Water Use,,
Mauritania,Assaba,2.055174651884003,Medium - High (20-40%),,2.38157828812663
Mauritania,Brakna,5.0,Arid and Low Water Use,,
Mauritania,Dakhlet Nouadhibou,5.0,Arid and Low Water Use,0.281239,
Mauritania,Gorgol,0.0,Low (<10%),,
Mauritania,Guidimaka,5.0,Extremely High (>80%),,2.58954672848913
Mauritania,Hodh ech Chargui,5.0,Arid and Low Water Use,,2.23195900061716
Mauritania,Hodh el Gharbi,5.0,Arid and Low Water Use,,2.19993560410394
Mauritania,Inchiri,5.0,Arid and Low Water Use,,
Mauritania,Nouakchott,5.0,Arid and Low Water Use,0.281239,
Mauritania,Tagant,2.055174651884003,Medium - High (20-40%),,2.38157828812663
Mauritania,Tiris Zemmour,5.0,Arid and Low Water Use,,
Mauritania,Trarza,1.3099783917884338,Low - Medium (10-20%),,
Mayotte,Acoua,0.0,Low (<10%),,
Mayotte,Bandraboua,0.0,Low (<10%),,
Mayotte,Bandrele,0.0,Low (<10%),,
Mayotte,Boueni,0.0,Low (<10%),,
Mayotte,Chiconi,0.0,Low (<10%),,
Mayotte,Chirongui,0.0,Low (<10%),,
Mayotte,Dembeni,0.0,Low (<10%),,
Mayotte,Dzaoudzi,0.0,Low (<10%),,
Mayotte,Kani-Keli,0.0,Low (<10%),,
Mayotte,Koungou,0.0,Low (<10%),,
Mayotte,M'tsangamouji,0.0,Low (<10%),,
Mayotte,Mamoudzou,0.0,Low (<10%),,
Mayotte,Mtsamboro,0.0,Low (<10%),,
Mayotte,Ouangani,0.0,Low (<10%),,
Mayotte,Pamandzi,0.0,Low (<10%),,
Mayotte,Sada,0.0,Low (<10%),,
Mayotte,Tsingoni,0.0,Low (<10%),,
Mexico,Aguascalientes,3.328648751844206,High (40-80%),1.1108185,2.57780737803969
Mexico,Baja California,5.0,Arid and Low Water Use,,2.59469796588226
Mexico,Baja California Sur,3.32189019113552,High (40-80%),,
Mexico,Campeche,0.0,Low (<10%),,3.34128650983367
Mexico,Chiapas,0.0,Low (<10%),,3.01745400124177
Mexico,Chihuahua,4.84157626496398,Extremely High (>80%),1.1116985,2.14206580946136
Mexico,Coahuila,2.6323826940410595,Medium - High (20-40%),1.319643,2.86896259728888
Mexico,Colima,4.728745124069473,Extremely High (>80%),1.1108185,2.77423779662452
Mexico,Distrito Federal,5.0,Extremely High (>80%),1.2165925,2.8829532164615
Mexico,Durango,5.0,Extremely High (>80%),1.3874875,2.05441193868481
Mexico,Guanajuato,2.6091601556670665,Medium - High (20-40%),1.430522,2.98633332049837
Mexico,Guerrero,0.0,Low (<10%),1.1108185,2.42117780769126
Mexico,Hidalgo,5.0,Extremely High (>80%),1.2165925,2.8829532164615
Mexico,Jalisco,5.0,Extremely High (>80%),1.1108185,2.62102301756764
Mexico,Michoacán,0.0,Low (<10%),1.1108185,2.78225822326864
Mexico,Morelos,4.482700854199914,Extremely High (>80%),1.2165925,2.67365778792898
Mexico,México,5.0,Extremely High (>80%),1.2165925,2.8829532164615
Mexico,Nayarit,4.279826662239487,Extremely High (>80%),1.1108185,2.46601025681735
Mexico,Nuevo León,3.879871652313116,High (40-80%),,2.82643504354142
Mexico,Oaxaca,0.0,Low (<10%),,3.13893483645082
Mexico,Puebla,5.0,Extremely High (>80%),1.2165925,2.8829532164615
Mexico,Querétaro,0.0,Low (<10%),1.2165925,2.83146857678641
Mexico,Quintana Roo,1.4211813284241692,Low - Medium (10-20%),,2.72822595238858
Mexico,San Luis Potosí,5.0,Extremely High (>80%),2.293205,2.64350291750866
Mexico,Sinaloa,3.0484281124079904,High (40-80%),1.1108185,2.167474287518
Mexico,Sonora,5.0,Extremely High (>80%),1.3874875,2.15292773405203
Mexico,Tabasco,0.0,Low (<10%),,3.50772989442938
Mexico,Tamaulipas,5.0,Extremely High (>80%),,2.28336870345773
Mexico,Tlaxcala,5.0,Extremely High (>80%),1.2165925,2.8829532164615
Mexico,Veracruz,1.4846764020321817,Low - Medium (10-20%),1.2165925,3.60599303943575
Mexico,Yucatán,1.4211813284241692,Low - Medium (10-20%),,2.72822595238858
Mexico,Zacatecas,5.0,Extremely High (>80%),1.1108185,2.64350291750866
Moldova,Anenii Noi,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Basarabeasca,1.7616370909438426,Low - Medium (10-20%),,4.07721311327685
Moldova,Bender,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Briceni,0.0,Low (<10%),,3.99332576286684
Moldova,Bălţi,0.0,Low (<10%),,4.10230736141999
Moldova,Cahul,2.177792961477005,Medium - High (20-40%),,4.35141608839573
Moldova,Calarasi,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Cantemir,2.177792961477005,Medium - High (20-40%),,4.35141608839573
Moldova,Causeni,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Chişinău,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Cimişlia,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Criuleni,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Donduseni,0.0,Low (<10%),,4.10230736141999
Moldova,Drochia,0.0,Low (<10%),,4.10230736141999
Moldova,Dubăsari,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Edineţ,0.0,Low (<10%),,4.10230736141999
Moldova,Floreşti,0.0,Low (<10%),,4.10230736141999
Moldova,Făleşti,0.0,Low (<10%),,4.10230736141999
Moldova,Glodeni,0.0,Low (<10%),,4.10230736141999
Moldova,Găgăuzia,1.7616370909438426,Low - Medium (10-20%),,4.07721311327685
Moldova,Hîncesti,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Ialoveni,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Leova,2.177792961477005,Medium - High (20-40%),,4.35141608839573
Moldova,Nisporeni,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Ocniţa,0.0,Low (<10%),,4.10230736141999
Moldova,Orhei,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Rezina,0.0,Low (<10%),,4.10230736141999
Moldova,Rîşcani,0.0,Low (<10%),,4.10230736141999
Moldova,Soroca,0.0,Low (<10%),,4.10230736141999
Moldova,Străşeni,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Sîngerei,0.0,Low (<10%),,4.10230736141999
Moldova,Taraclia,3.8962687438236654,High (40-80%),,4.06373760637889
Moldova,Teleneşti,0.0,Low (<10%),,4.10230736141999
Moldova,Transnistria,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Ungheni,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Moldova,Şoldăneşti,0.0,Low (<10%),,4.10230736141999
Moldova,Ştefan Voda,1.2740058293068786,Low - Medium (10-20%),,4.02625801788155
Mongolia,Arhangay,0.0,Low (<10%),,2.06448875216736
Mongolia,Bayan-Ölgiy,0.0,Low (<10%),,1.64124701033141
Mongolia,Bayanhongor,5.0,Arid and Low Water Use,,1.94854976448979
Mongolia,Bulgan,0.0,Low (<10%),,1.65097725360293
Mongolia,Darhan-Uul,0.0,Low (<10%),,2.26530302005522
Mongolia,Dornod,0.0,Low (<10%),,1.82916352606822
Mongolia,Dornogovi,5.0,Arid and Low Water Use,,1.88535652481036
Mongolia,Dundgovi,5.0,Arid and Low Water Use,,1.96772452013106
Mongolia,Dzavhan,0.0,Low (<10%),,1.75183151862312
Mongolia,Govi-Altay,5.0,Arid and Low Water Use,,1.76335030787767
Mongolia,Govisümber,5.0,Arid and Low Water Use,,1.88535652481036
Mongolia,Hentiy,0.0,Low (<10%),,1.6684259574523
Mongolia,Hovd,5.0,Extremely High (>80%),,2.63669059226369
Mongolia,Hövsgöl,0.0,Low (<10%),,1.51229596152679
Mongolia,Orhon,0.389165356878809,Low (<10%),,2.02101638959118
Mongolia,Selenge,0.0,Low (<10%),,1.83937856418728
Mongolia,Sühbaatar,0.0,Low (<10%),,1.67380343612976
Mongolia,Töv,0.0,Low (<10%),,1.6684259574523
Mongolia,Ulaanbaatar,1.482159605842377,Low - Medium (10-20%),,2.13118206263559
Mongolia,Uvs,0.0,Low (<10%),,1.53174557672222
Mongolia,Ömnögovi,5.0,Arid and Low Water Use,,1.60635013999615
Mongolia,Övörhangay,5.0,Arid and Low Water Use,,2.02670957425263
Montenegro,Andrijevica,0.0,Low (<10%),,3.26642443315409
Montenegro,Bar,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Montenegro,Berane,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Montenegro,Bijelo Polje,0.0,Low (<10%),,3.26642443315409
Montenegro,Budva,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Montenegro,Cetinje,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Montenegro,Danilovgrad,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Montenegro,Herceg Novi,0.0,Low (<10%),,3.17953528527217
Montenegro,Kolašin,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Montenegro,Kotor,0.0,Low (<10%),,3.17953528527217
Montenegro,Mojkovac,0.0,Low (<10%),,3.26642443315409
Montenegro,Nikšic,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Montenegro,Plav,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Montenegro,Pljevlja,0.0,Low (<10%),,3.26642443315409
Montenegro,Plužine,0.0,Low (<10%),,3.17953528527217
Montenegro,Podgorica,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Montenegro,Rožaje,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Montenegro,Tivat,0.2163332609932369,Low (<10%),,2.24683241322414
Montenegro,Ulcinj,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Montenegro,Šavnik,1.2269039465741165,Low - Medium (10-20%),,3.16348954073204
Montenegro,Žabljak,0.0,Low (<10%),,3.26642443315409
Montserrat,Saint Anthon,0.532744107700867,Low (<10%),,
Montserrat,Saint Georges,0.532744107700867,Low (<10%),,
Montserrat,Saint Peter,0.532744107700867,Low (<10%),,
Morocco,Chaouia - Ouardigha,0.0,Low (<10%),,4.5385380372023
Morocco,Doukkala - Abda,5.0,Arid and Low Water Use,,3.80408318241445
Morocco,Fès - Boulemane,0.681762345435402,Low (<10%),,3.8769621606449
Morocco,Gharb - Chrarda - Béni Hssen,4.86022108767375,Extremely High (>80%),,4.34737233677635
Morocco,Grand Casablanca,4.86022108767375,Extremely High (>80%),,4.34737233677635
Morocco,Guelmim - Es-Semara,5.0,Arid and Low Water Use,,1.58486025321227
Morocco,Laâyoune - Boujdour - Sakia El Hamra,3.349009665916242,High (40-80%),0.281239,2.83158452602311
Morocco,Marrakech - Tensift - Al Haouz,1.5848496414430042,Low - Medium (10-20%),,2.65732698024612
Morocco,Meknès - Tafilalet,2.8931005250612456,Medium - High (20-40%),,2.15614852084388
Morocco,Oriental,2.9386843817617625,Medium - High (20-40%),,3.22278274865699
Morocco,Rabat - Salé - Zemmour - Zaer,4.86022108767375,Extremely High (>80%),,4.34737233677635
Morocco,Souss - Massa - Draâ,0.7520321700323009,Low (<10%),,1.86795549320571
Morocco,Tadla - Azilal,2.939762753913423,Medium - High (20-40%),,2.55819415402754
Morocco,Tanger - Tétouan,2.3638487341928665,Medium - High (20-40%),,4.20115254242169
Morocco,Taza - Al Hoceima - Taounate,1.9996540298077128,Low - Medium (10-20%),,3.64468895269381
Mozambique,Cabo Delgado,0.0,Low (<10%),,2.06987726295284
Mozambique,Gaza,0.0,Low (<10%),,2.10875589225353
Mozambique,Inhambane,0.0,Low (<10%),,2.10875589225353
Mozambique,Manica,0.0,Low (<10%),,2.04628469683616
Mozambique,Maputo,0.0,Low (<10%),,2.18297959516751
Mozambique,Maputo City,0.0,Low (<10%),,2.38216181230549
Mozambique,Nampula,0.0,Low (<10%),,2.01463562184044
Mozambique,Nassa,0.0,Low (<10%),,2.58022436459677
Mozambique,Sofala,0.0,Low (<10%),,2.04628469683616
Mozambique,Tete,0.0,Low (<10%),,2.04628469683616
Mozambique,Zambezia,0.0,Low (<10%),,2.58022436459677
Myanmar,Ayeyarwady,2.59122985396328,Medium - High (20-40%),,
Myanmar,Bago,0.0,Low (<10%),,
Myanmar,Chin,0.0,Low (<10%),,
Myanmar,Kachin,0.2186944135883356,Low (<10%),,2.29672162100666
Myanmar,Kayah,0.0,Low (<10%),,1.8412473654958
Myanmar,Kayin,2.9313749553450377,Medium - High (20-40%),,2.37983918159558
Myanmar,Magway,2.7347703589483885,Medium - High (20-40%),,
Myanmar,Mandalay,2.0034997308007214,Medium - High (20-40%),,
Myanmar,Mon,2.9313749553450377,Medium - High (20-40%),,2.37983918159558
Myanmar,Naypyitaw,4.159631787073016,Extremely High (>80%),,
Myanmar,Rakhine,2.59122985396328,Medium - High (20-40%),,
Myanmar,Sagaing,0.0,Low (<10%),,
Myanmar,Shan,3.139053462858986,High (40-80%),,2.61473379589522
Myanmar,Tanintharyi,0.0,Low (<10%),,
Myanmar,Yangon,2.59122985396328,Medium - High (20-40%),,
Namibia,!Karas,5.0,Arid and Low Water Use,,1.64730508324506
Namibia,Erongo,5.0,Arid and Low Water Use,,1.52823670650505
Namibia,Hardap,5.0,Arid and Low Water Use,,1.30121772342445
Namibia,Kavango,5.0,Arid and Low Water Use,,1.21959848927546
Namibia,Khomas,5.0,Arid and Low Water Use,,1.49608974101405
Namibia,Kunene,5.0,Arid and Low Water Use,,1.66596388472208
Namibia,Ohangwena,5.0,Arid and Low Water Use,,1.69885993910915
Namibia,Omaheke,5.0,Arid and Low Water Use,,1.49025578632909
Namibia,Omusati,5.0,Arid and Low Water Use,,1.84398418888185
Namibia,Oshana,5.0,Arid and Low Water Use,,1.86709151250095
Namibia,Oshikoto,0.0,Low (<10%),,1.76573783766486
Namibia,Otjozondjupa,5.0,Arid and Low Water Use,,1.49037923210294
Namibia,Zambezi,0.0,Low (<10%),,1.10592996948455
Nauru,Aiwo,5.0,Arid and Low Water Use,,
Nauru,Anabar,5.0,Arid and Low Water Use,,
Nauru,Anetan,5.0,Arid and Low Water Use,,
Nauru,Anibare,5.0,Arid and Low Water Use,,
Nauru,Baiti,5.0,Arid and Low Water Use,,
Nauru,Boe,5.0,Arid and Low Water Use,,
Nauru,Buada,5.0,Arid and Low Water Use,,
Nauru,Denigomodu,5.0,Arid and Low Water Use,,
Nauru,Ewa,5.0,Arid and Low Water Use,,
Nauru,Ijuw,5.0,Arid and Low Water Use,,
Nauru,Meneng,5.0,Arid and Low Water Use,,
Nauru,Nibok,5.0,Arid and Low Water Use,,
Nauru,Uaboe,5.0,Arid and Low Water Use,,
Nauru,Yaren,5.0,Arid and Low Water Use,,
Nepal,Central,0.0,Low (<10%),,1.53148402713917
Nepal,East,2.2515186204425044,Medium - High (20-40%),,3.43352660182477
Nepal,Far-Western,1.9694020103811187,Low - Medium (10-20%),,2.7751608505848
Nepal,Mid-Western,3.3493249253649826,High (40-80%),,2.80814598293129
Nepal,West,3.3493249253649826,High (40-80%),,2.80814598293129
Netherlands,Drenthe,0.587936950148668,Low (<10%),1.153746,2.52682117491305
Netherlands,Flevoland,0.587936950148668,Low (<10%),,2.44281617883515
Netherlands,Friesland,0.587936950148668,Low (<10%),,2.44281617883515
Netherlands,Gelderland,3.747638062082064,High (40-80%),1.153746,2.69531312763172
Netherlands,Groningen,1.2732028159255937,Low - Medium (10-20%),1.153746,2.49649025069571
Netherlands,IJsselmeer,0.587936950148668,Low (<10%),,2.44281617883515
Netherlands,Limburg,3.747638062082064,High (40-80%),,2.69531312763172
Netherlands,Noord-Brabant,5.0,Extremely High (>80%),1.153746,2.85824487217691
Netherlands,Noord-Holland,0.587936950148668,Low (<10%),,2.44281617883515
Netherlands,Overijssel,0.587936950148668,Low (<10%),1.153746,2.52682117491305
Netherlands,Utrecht,0.587936950148668,Low (<10%),1.153746,2.69277865869799
Netherlands,Zeeland,5.0,Extremely High (>80%),1.153746,2.82109908398646
Netherlands,Zeeuwse meren,0.587936950148668,Low (<10%),1.153746,2.75873028037011
Netherlands,Zuid-Holland,0.587936950148668,Low (<10%),1.153746,2.75873028037011
New Caledonia,Nord,0.0,Low (<10%),,
New Caledonia,Sud,0.0,Low (<10%),,
New Caledonia,Îles Loyauté,0.0,Low (<10%),,
New Zealand,Auckland,0.0,Low (<10%),,2.35126149347511
New Zealand,Bay of Plenty,0.0,Low (<10%),,2.35126149347511
New Zealand,Canterbury,0.0,Low (<10%),,1.43354196164371
New Zealand,Gisborne,0.0,Low (<10%),,2.17015646736432
New Zealand,Hawke's Bay,0.0,Low (<10%),,2.48841018943213
New Zealand,Manawatu-Wanganui,0.0,Low (<10%),,2.05269433120668
New Zealand,Marlborough,0.0,Low (<10%),,0.974233797499535
New Zealand,Nelson,0.0,Low (<10%),,1.4825967686896
New Zealand,Northern Islands,0.0,Low (<10%),,1.90682357899235
New Zealand,Northland,0.7837862180591855,Low (<10%),,1.93472623703691
New Zealand,Otago,0.0,Low (<10%),,2.2444793845839
New Zealand,Southern Islands,0.0,Low (<10%),,2.11026447322159
New Zealand,Southland,0.0,Low (<10%),,2.2444793845839
New Zealand,Taranaki,0.0,Low (<10%),,2.54528840401682
New Zealand,Tasman,0.0,Low (<10%),,0.974233797499535
New Zealand,Waikato,0.0,Low (<10%),,2.60204431901213
New Zealand,Wellington,0.0,Low (<10%),,2.05269433120668
New Zealand,West Coast,0.0,Low (<10%),,1.43354196164371
Nicaragua,Atlántico Norte,0.0,Low (<10%),,1.7041507232385
Nicaragua,Atlántico Sur,0.0,Low (<10%),,1.96628318027286
Nicaragua,Boaco,0.0,Low (<10%),,2.80322557839421
Nicaragua,Carazo,0.0,Low (<10%),,3.34393175401652
Nicaragua,Chinandega,0.8302767572279978,Low (<10%),,3.05709847783297
Nicaragua,Chontales,0.0,Low (<10%),,2.80322557839421
Nicaragua,Estelí,0.0,Low (<10%),,2.46382037698598
Nicaragua,Granada,0.0,Low (<10%),,3.34393175401652
Nicaragua,Jinotega,0.0,Low (<10%),,2.46382037698598
Nicaragua,Lago Nicaragua,0.0,Low (<10%),,2.07224187177619
Nicaragua,León,0.0,Low (<10%),,3.34393175401652
Nicaragua,Madriz,0.0,Low (<10%),,2.46382037698598
Nicaragua,Managua,0.0,Low (<10%),,2.80322557839421
Nicaragua,Masaya,0.0,Low (<10%),,3.34393175401652
Nicaragua,Matagalpa,0.0,Low (<10%),,2.46382037698598
Nicaragua,Nueva Segovia,0.0,Low (<10%),,2.51234856156653
Nicaragua,Rivas,0.0,Low (<10%),,2.07224187177619
Nicaragua,Río San Juan,0.0,Low (<10%),,2.54415125294868
Niger,Agadez,5.0,Arid and Low Water Use,,
Niger,Diffa,5.0,Arid and Low Water Use,,
Niger,Dosso,1.8555937700455665,Low - Medium (10-20%),,3.3234450099685
Niger,Maradi,2.6790192085452933,Medium - High (20-40%),,
Niger,Niamey,5.0,Arid and Low Water Use,,3.62771629197
Niger,Tahoua,4.512776842826296,Extremely High (>80%),,
Niger,Tillabéry,5.0,Arid and Low Water Use,,
Niger,Zinder,5.0,Arid and Low Water Use,,4.41147069136302
Nigeria,Abia,0.0,Low (<10%),,3.23989305946068
Nigeria,Adamawa,0.0,Low (<10%),,3.10129041764747
Nigeria,Akwa Ibom,0.0,Low (<10%),,3.23989305946068
Nigeria,Anambra,0.0,Low (<10%),,3.38592658887588
Nigeria,Bauchi,0.0,Low (<10%),,3.77942632090462
Nigeria,Bayelsa,0.0,Low (<10%),,3.38592658887588
Nigeria,Benue,0.0,Low (<10%),,3.76603579786959
Nigeria,Borno,0.0,Low (<10%),,3.67647697659102
Nigeria,Cross River,0.0,Low (<10%),,1.59325403964152
Nigeria,Delta,0.0,Low (<10%),,3.82541984509851
Nigeria,Ebonyi,0.0,Low (<10%),,3.23989305946068
Nigeria,Edo,0.0,Low (<10%),,3.82541984509851
Nigeria,Ekiti,0.0,Low (<10%),,3.4141023426425
Nigeria,Enugu,0.0,Low (<10%),,3.76603579786959
Nigeria,Federal Capital Territory,0.0,Low (<10%),,3.36869463140501
Nigeria,Gombe,0.0,Low (<10%),,3.77952156253644
Nigeria,Imo,0.0,Low (<10%),,3.38592658887588
Nigeria,Jigawa,5.0,Arid and Low Water Use,,4.41147069136302
Nigeria,Kaduna,0.0,Low (<10%),,3.36869463140501
Nigeria,Kano,0.0,Low (<10%),,3.49124276520496
Nigeria,Katsina,0.0,Low (<10%),,3.1899599548212
Nigeria,Kebbi,0.0,Low (<10%),,3.1899599548212
Nigeria,Kogi,0.0,Low (<10%),,3.19930199546416
Nigeria,Kwara,0.0,Low (<10%),,3.4141023426425
Nigeria,Lagos,0.0,Low (<10%),,3.6849536001216
Nigeria,Nassarawa,0.0,Low (<10%),,4.04336158610096
Nigeria,Niger,0.0,Low (<10%),,3.32896197939528
Nigeria,Ogun,0.0,Low (<10%),,3.6849536001216
Nigeria,Ondo,0.0,Low (<10%),,3.4141023426425
Nigeria,Osun,0.0,Low (<10%),,3.23297003744351
Nigeria,Oyo,0.0,Low (<10%),,3.23297003744351
Nigeria,Plateau,0.0,Low (<10%),,3.54248218666566
Nigeria,Rivers,0.0,Low (<10%),,3.38592658887588
Nigeria,Sokoto,0.0,Low (<10%),,3.30799187789652
Nigeria,Taraba,0.0,Low (<10%),,3.25402586281696
Nigeria,Yobe,0.0,Low (<10%),,3.63969331165012
Nigeria,Zamfara,0.0,Low (<10%),,3.1899599548212
North Korea,Chagang-do,2.655873538932809,Medium - High (20-40%),,3.52923272033899
North Korea,Hamgyŏng-bukto,0.0,Low (<10%),,2.64889898983871
North Korea,Hamgyŏng-namdo,2.232477216102378,Medium - High (20-40%),,2.54116523384882
North Korea,Hwanghae-bukto,1.925313839712761,Low - Medium (10-20%),,2.47425122357913
North Korea,Hwanghae-namdo,0.0,Low (<10%),,3.54843897565573
North Korea,Kaesŏng,2.189205381882296,Medium - High (20-40%),,2.26382691595156
North Korea,Kangwŏn-do,2.232477216102378,Medium - High (20-40%),,2.54116523384882
North Korea,Kumgangsan,2.232477216102378,Medium - High (20-40%),,2.54116523384882
North Korea,P'yŏngan-bukto,2.655873538932809,Medium - High (20-40%),,3.52923272033899
North Korea,P'yŏngan-namdo,2.232477216102378,Medium - High (20-40%),,2.54116523384882
North Korea,P'yŏngyang,2.655873538932809,Medium - High (20-40%),,3.52923272033899
North Korea,Rasŏn,0.0,Low (<10%),,2.64889898983871
North Korea,Ryanggang,0.0,Low (<10%),,2.83436039619762
North Korea,Sinŭiju,2.431313056375862,Medium - High (20-40%),,2.86406218805109
Northern Cyprus,Gazimağusa,5.0,Extremely High (>80%),,2.53962026768386
Northern Cyprus,Girne,5.0,Extremely High (>80%),,2.53962026768386
Northern Cyprus,Güzelyurt,5.0,Extremely High (>80%),,2.53962026768386
Northern Cyprus,Iskele,5.0,Extremely High (>80%),,2.53962026768386
Northern Cyprus,Nicosia,5.0,Extremely High (>80%),,2.53962026768386
Norway,Akershus,0.0,Low (<10%),,1.70138008584062
Norway,Aust-Agder,0.0,Low (<10%),,0.80505998665512
Norway,Buskerud,1.9658553467302893,Low - Medium (10-20%),,1.41748996868669
Norway,Finnmark,0.0,Low (<10%),,0.36401762036381
Norway,Hedmark,0.0,Low (<10%),,0.704038236967504
Norway,Hordaland,0.0,Low (<10%),,0.782448823648583
Norway,Møre og Romsdal,0.0,Low (<10%),,0.640347392515776
Norway,Nord-Trøndelag,0.0,Low (<10%),,0.436969014972512
Norway,Nordland,0.0,Low (<10%),,0.259425416577559
Norway,Oppland,0.0,Low (<10%),,1.54218904386025
Norway,Oslo,0.0,Low (<10%),,1.54218904386025
Norway,Rogaland,0.0,Low (<10%),,0.80505998665512
Norway,Sogn og Fjordane,0.0,Low (<10%),,0.640347392515776
Norway,Sør-Trøndelag,0.0,Low (<10%),,0.396125986909812
Norway,Telemark,0.0,Low (<10%),,1.10781901374667
Norway,Troms,0.0,Low (<10%),,0.334084355271298
Norway,Vest-Agder,0.0,Low (<10%),,0.80566696713953
Norway,Vestfold,0.0,Low (<10%),,0.782448823648583
Norway,Ãstfold,0.0,Low (<10%),,1.70138008584062
Oman,Ad Dakhliyah,5.0,Extremely High (>80%),,
Oman,Al Batinah North,5.0,Extremely High (>80%),,
Oman,Al Batinah South,5.0,Extremely High (>80%),,
Oman,Al Buraymi,5.0,Extremely High (>80%),,
Oman,Al Dhahira,5.0,Extremely High (>80%),,
Oman,Al Wusta,5.0,Arid and Low Water Use,2.467915,
Oman,Ash Sharqiyah North,5.0,Extremely High (>80%),,
Oman,Ash Sharqiyah South,5.0,Arid and Low Water Use,,
Oman,Dhofar,5.0,Arid and Low Water Use,1.5219200000000002,
Oman,Musandam,5.0,Extremely High (>80%),,
Oman,Muscat,5.0,Extremely High (>80%),,
Pakistan,Azad Kashmir,3.13532619203254,High (40-80%),,4.09344235947904
Pakistan,Baluchistan,5.0,Arid and Low Water Use,,
Pakistan,F.A.T.A.,0.9366546479465004,Low (<10%),,3.88822978773783
Pakistan,F.C.T.,0.2023280890428663,Low (<10%),,4.04823568509461
Pakistan,N.W.F.P.,3.13532619203254,High (40-80%),,4.09344235947904
Pakistan,Northern Areas,3.13532619203254,High (40-80%),,4.09344235947904
Pakistan,Punjab,5.0,Extremely High (>80%),1.829075,4.52256459051315
Pakistan,Sind,5.0,Extremely High (>80%),,
Palestina,Gaza,5.0,Extremely High (>80%),2.203955,
Palestina,West Bank,5.0,Extremely High (>80%),1.4068205,
Panama,Bocas del Toro,0.0,Low (<10%),,1.29950974867092
Panama,Chiriquí,0.0,Low (<10%),,1.10248131697471
Panama,Coclé,0.0,Low (<10%),,1.7812283986743
Panama,Colón,0.0,Low (<10%),,1.00968057837131
Panama,Darién,0.0,Low (<10%),,1.00968057837131
Panama,Emberá,0.0,Low (<10%),,1.00968057837131
Panama,Herrera,0.0,Low (<10%),,2.48834619082254
Panama,Kuna Yala,0.0,Low (<10%),,1.00968057837131
